コード, 市町村FLG, 名前, ふりがな, URL
372013, 2, 高松市, ｲﾀﾉﾁｮｳ, https://www.city.takamatsu.kagawa.jp/
372021, 2, 丸亀市, ｶﾐｲﾀﾁｮｳ, https://www.city.marugame.lg.jp/
372030, 2, 坂出市, ﾂﾙｷﾞﾁｮｳ, https://www.city.sakaide.lg.jp/
372048, 2, 善通寺市, ﾋｶﾞｼﾐﾖｼﾁｮｳ, https://www.city.zentsuji.kagawa.jp/
372056, 2, 観音寺市, , https://www.city.kanonji.kagawa.jp/
372064, 2, さぬき市, ｶｶﾞﾜｹﾝ, https://www.city.sanuki.kagawa.jp/
372072, 2, 東かがわ市, ﾏﾙｶﾞﾒｼ, https://www.higashikagawa.jp/
372081, 2, 三豊市, ｻｶｲﾃﾞｼ, https://www.city.mitoyo.lg.jp/
373222, 3, 土庄町, ｾﾞﾝﾂｳｼﾞｼ, https://www.town.tonosho.kagawa.jp/
373249, 3, 小豆島町, ｶﾝｵﾝｼﾞｼ, https://www.town.shodoshima.lg.jp/
373419, 3, 三木町, ｻﾇｷｼ, https://www.town.miki.lg.jp/
373648, 3, 直島町, ﾋｶﾞｼｶｶﾞﾜｼ, https://www.town.naoshima.lg.jp/
373869, 3, 宇多津町, ﾐﾄﾖｼ, https://www.town.utazu.lg.jp/
373877, 3, 綾川町, ﾄﾉｼｮｳﾁｮｳ, https://www.town.ayagawa.lg.jp/
374032, 3, 琴平町, ｼｮｳﾄﾞｼﾏﾁｮｳ, https://www.town.kotohira.kagawa.jp/
374041, 3, 多度津町, ﾐｷﾁｮｳ, https://www.town.tadotsu.kagawa.jp/
374067, 3, まんのう町, ﾅｵｼﾏﾁｮｳ, https://www.town.manno.lg.jp/
380008, 1, 愛媛県, ｳﾀﾂﾞﾁｮｳ, https://www.pref.ehime.jp/
382019, 2, 松山市, ｱﾔｶﾞﾜﾁｮｳ, https://www.city.matsuyama.ehime.jp/
382027, 2, 今治市, ｺﾄﾋﾗﾁｮｳ, https://www.city.imabari.ehime.jp/
382035, 2, 宇和島市, ﾀﾄﾞﾂﾁｮｳ, https://www.city.uwajima.ehime.jp/
382043, 2, 八幡浜市, ﾏﾝﾉｳﾁｮｳ, http://www.city.yawatahama.ehime.jp/
382051, 2, 新居浜市, , https://www.city.niihama.lg.jp/
382060, 2, 西条市, ｴﾋﾒｹﾝ, https://www.city.saijo.ehime.jp/
382078, 2, 大洲市, ｲﾏﾊﾞﾘｼ, https://www.city.ozu.ehime.jp/
382108, 2, 伊予市, ｳﾜｼﾞﾏｼ, https://www.city.iyo.lg.jp/
382132, 2, 四国中央市, ﾔﾜﾀﾊﾏｼ, https://www.city.shikokuchuo.ehime.jp/
382141, 2, 西予市, ﾆｲﾊﾏｼ, https://www.city.seiyo.ehime.jp/
382159, 2, 東温市, ｻｲｼﾞｮｳｼ, https://www.city.toon.ehime.jp/
383562, 3, 上島町, ｵｵｽﾞｼ, https://www.town.kamijima.lg.jp/
383864, 3, 久万高原町, ｲﾖｼ, https://www.kumakogen.jp/
013315, 3, 松前町, ｼｺｸﾁｭｳｵｳｼ, https://www.town.masaki.ehime.jp/
384020, 3, 砥部町, ｾｲﾖｼ, https://www.town.tobe.ehime.jp/
384224, 3, 内子町, ﾄｳｵﾝｼ, https://www.town.uchiko.ehime.jp/
384429, 3, 伊方町, ｶﾐｼﾞﾏﾁｮｳ, https://www.town.ikata.ehime.jp/
384844, 3, 松野町, ｸﾏｺｳｹﾞﾝﾁｮｳ, http://www.town.matsuno.ehime.jp/
384887, 3, 鬼北町, ﾏｻｷﾁｮｳ, https://www.town.kihoku.ehime.jp/
385069, 3, 愛南町, ﾄﾍﾞﾁｮｳ, https://www.town.ainan.ehime.jp/
390003, 1, 高知県, ｳﾁｺﾁｮｳ, https://www.pref.kochi.lg.jp/
392014, 2, 高知市, ｲｶﾀﾁｮｳ, https://www.city.kochi.kochi.jp/
392022, 2, 室戸市, ﾏﾂﾉﾁｮｳ, https://www.city.muroto.kochi.jp/
392031, 2, 安芸市, ｷﾎｸﾁｮｳ, https://www.city.aki.kochi.jp/
392049, 2, 南国市, ｱｲﾅﾝﾁｮｳ, https://www.city.nankoku.lg.jp/
392057, 2, 土佐市, , https://www.city.tosa.lg.jp/
392065, 2, 須崎市, ｺｳﾁｹﾝ, https://www.city.susaki.lg.jp/
392081, 2, 宿毛市, ﾑﾛﾄｼ, https://www.city.sukumo.kochi.jp/
392090, 2, 土佐清水市, ｱｷｼ, https://www.city.tosashimizu.kochi.jp/
392103, 2, 四万十市, ﾅﾝｺｸｼ, https://www.city.shimanto.lg.jp/
392111, 2, 香南市, ﾄｻｼ, https://www.city.kochi-konan.lg.jp/
392120, 2, 香美市, ｽｻｷｼ, https://www.city.kami.lg.jp/
393011, 3, 東洋町, ｽｸﾓｼ, http://www.town.toyo.kochi.jp/
393029, 3, 奈半利町, ﾄｻｼﾐｽﾞｼ, http://www.town.nahari.kochi.jp/
393037, 3, 田野町, ｼﾏﾝﾄｼ, https://tanocho.jp/
393045, 3, 安田町, ｺｳﾅﾝｼ, https://www.town.yasuda.kochi.jp/
393053, 4, 北川村, ｶﾐｼ, http://www.kitagawamura.jp/
393061, 4, 馬路村, ﾄｳﾖｳﾁｮｳ, http://www.vill.umaji.kochi.jp/html/index.htm
393070, 4, 芸西村, ﾅﾊﾘﾁｮｳ, http://www.vill.geisei.kochi.jp/
393410, 3, 本山町, ﾀﾉﾁｮｳ, http://www.town.motoyama.kochi.jp/
393444, 3, 大豊町, ﾔｽﾀﾞﾁｮｳ, http://www.town.otoyo.kochi.jp/
393631, 3, 土佐町, ｷﾀｶﾞﾜﾑﾗ, http://www.town.tosa.kochi.jp/
393649, 4, 大川村, ｳﾏｼﾞﾑﾗ, http://www.vill.okawa.kochi.jp/
393860, 3, いの町, ｹﾞｲｾｲﾑﾗ, http://www.town.ino.kochi.jp/
393878, 3, 仁淀川町, ﾓﾄﾔﾏﾁｮｳ, https://www.town.niyodogawa.lg.jp/
394017, 3, 中土佐町, ｵｵﾄﾖﾁｮｳ, https://www.town.nakatosa.lg.jp/
394025, 3, 佐川町, ﾄｻﾁｮｳ, https://www.town.sakawa.lg.jp/
394033, 3, 越知町, ｵｵｶﾜﾑﾗ, http://www.town.ochi.kochi.jp/
394050, 3, 梼原町, ｲﾉﾁｮｳ, http://www.town.yusuhara.kochi.jp/
394106, 4, 日高村, ﾆﾖﾄﾞｶﾞﾜﾁｮｳ, https://www.vill.hidaka.kochi.jp/
394114, 3, 津野町, ﾅｶﾄｻﾁｮｳ, https://town.kochi-tsuno.lg.jp/
394122, 3, 四万十町, ｻｶﾜﾁｮｳ, https://www.town.shimanto.lg.jp/
394246, 3, 大月町, ｵﾁﾁｮｳ, https://www.town.otsuki.kochi.jp/
394271, 4, 三原村, ﾕｽﾊﾗﾁｮｳ, http://www.vill.mihara.kochi.jp/
394289, 3, 黒潮町, ﾋﾀﾞｶﾑﾗ, https://www.town.kuroshio.lg.jp/
400009, 1, 福岡県, ﾂﾉﾁｮｳ, https://www.pref.fukuoka.lg.jp/
401005, 2, 北九州市, ｼﾏﾝﾄﾁｮｳ, https://www.city.kitakyushu.lg.jp/
401307, 2, 福岡市, ｵｵﾂｷﾁｮｳ, https://www.city.fukuoka.lg.jp/
402028, 2, 大牟田市, ﾐﾊﾗﾑﾗ, https://www.city.omuta.lg.jp/
402036, 2, 久留米市, ｸﾛｼｵﾁｮｳ, http://www.city.kurume.fukuoka.jp/
402044, 2, 直方市, , https://www.city.nogata.fukuoka.jp/
402052, 2, 飯塚市, ﾌｸｵｶｹﾝ, https://www.city.iizuka.lg.jp/
402061, 2, 田川市, ﾌｸｵｶｼ, https://www.joho.tagawa.fukuoka.jp/
402079, 2, 柳川市, ｵｵﾑﾀｼ, https://www.city.yanagawa.fukuoka.jp/
402109, 2, 八女市, ｸﾙﾒｼ, https://www.city.yame.fukuoka.jp/
402117, 2, 筑後市, ﾉｵｶﾞﾀｼ, https://www.city.chikugo.lg.jp/
402125, 2, 大川市, ｲｲﾂﾞｶｼ, https://www.city.okawa.lg.jp/
402133, 2, 行橋市, ﾀｶﾞﾜｼ, http://www.city.yukuhashi.fukuoka.jp/
402141, 2, 豊前市, ﾔﾅｶﾞﾜｼ, http://www.city.buzen.lg.jp/
402150, 2, 中間市, ﾔﾒｼ, http://www.city.nakama.lg.jp/
402168, 2, 小郡市, ﾁｸｺﾞｼ, https://www.city.ogori.fukuoka.jp/
402176, 2, 筑紫野市, ｵｵｶﾜｼ, https://www.city.chikushino.fukuoka.jp/
402184, 2, 春日市, ﾕｸﾊｼｼ, https://www.city.kasuga.fukuoka.jp/
402192, 2, 大野城市, ﾌﾞｾﾞﾝｼ, http://www.city.onojo.fukuoka.jp/
402206, 2, 宗像市, ﾅｶﾏｼ, https://www.city.munakata.lg.jp/
402214, 2, 太宰府市, ｵｺﾞｵﾘｼ, https://www.city.dazaifu.lg.jp/
402231, 2, 古賀市, ﾁｸｼﾉｼ, https://www.city.koga.fukuoka.jp/
402249, 2, 福津市, ｶｽｶﾞｼ, https://www.city.fukutsu.lg.jp/
402257, 2, うきは市, ｵｵﾉｼﾞｮｳｼ, http://www.city.ukiha.fukuoka.jp/
402265, 2, 宮若市, ﾑﾅｶﾀｼ, https://www.city.miyawaka.lg.jp/
402273, 2, 嘉麻市, ﾀﾞｻﾞｲﾌｼ, https://www.city.kama.lg.jp/
402281, 2, 朝倉市, ｺｶﾞｼ, https://www.city.asakura.lg.jp/
402290, 2, みやま市, ﾌｸﾂｼ, https://www.city.miyama.lg.jp/
402303, 2, 糸島市, ｳｷﾊｼ, https://www.city.itoshima.lg.jp/
402311, 2, 那珂川市, ﾐﾔﾜｶｼ, https://www.city.nakagawa.lg.jp/
403415, 3, 宇美町, ｶﾏｼ, https://www.town.umi.lg.jp/
403423, 3, 篠栗町, ｱｻｸﾗｼ, https://www.town.sasaguri.fukuoka.jp/
403431, 3, 志免町, ﾐﾔﾏｼ, http://www.town.shime.lg.jp/
403440, 3, 須恵町, ｲﾄｼﾏｼ, http://www.town.sue.fukuoka.jp/
403458, 3, 新宮町, ﾅｶｶﾞﾜｼ, https://www.town.shingu.fukuoka.jp/
403482, 3, 久山町, ｳﾐﾏﾁ, http://www.town.hisayama.fukuoka.jp/
403491, 3, 粕屋町, ｻｻｸﾞﾘﾏﾁ, https://www.town.kasuya.fukuoka.jp/
403814, 3, 芦屋町, ｼﾒﾏﾁ, https://www.town.ashiya.lg.jp/
403822, 3, 水巻町, ｽｴﾏﾁ, https://www.town.mizumaki.lg.jp/
403831, 3, 岡垣町, ｼﾝｸﾞｳﾏﾁ, http://www.town.okagaki.lg.jp/
403849, 3, 遠賀町, ﾋｻﾔﾏﾏﾁ, http://www.town.onga.lg.jp/
404012, 3, 小竹町, ｶｽﾔﾏﾁ, https://town.kotake.lg.jp/
404021, 3, 鞍手町, ｱｼﾔﾏﾁ, https://www.town.kurate.lg.jp/
404217, 3, 桂川町, ﾐｽﾞﾏｷﾏﾁ, http://www.town.keisen.fukuoka.jp/
404471, 3, 筑前町, ｵｶｶﾞｷﾏﾁ, https://www.town.chikuzen.fukuoka.jp/
404489, 4, 東峰村, ｵﾝｶﾞﾁｮｳ, http://vill.toho-info.com/
405035, 3, 大刀洗町, ｺﾀｹﾏﾁ, http://www.town.tachiarai.fukuoka.jp/
405221, 3, 大木町, ｸﾗﾃﾏﾁ, https://www.town.ooki.lg.jp/
303623, 3, 広川町, ｹｲｾﾝﾏﾁ, https://www.town.hirokawa.fukuoka.jp/
406015, 3, 香春町, ﾁｸｾﾞﾝﾏﾁ, https://www.town.kawara.fukuoka.jp/
406023, 3, 添田町, ﾄｳﾎｳﾑﾗ, https://www.town.soeda.fukuoka.jp/
406040, 3, 糸田町, ﾀﾁｱﾗｲﾏﾁ, http://www.town.itoda.lg.jp/
043249, 3, 川崎町, ｵｵｷﾏﾁ, https://www.town-kawasaki.com/
406082, 3, 大任町, ﾋﾛｶﾜﾏﾁ, http://www.town.oto.fukuoka.jp/
406091, 4, 赤村, ｶﾜﾗﾏﾁ, http://www.akamura.net/
406104, 3, 福智町, ｿｴﾀﾞﾏﾁ, http://www.town.fukuchi.lg.jp/
406210, 3, 苅田町, ｲﾄﾀﾞﾏﾁ, https://www.town.kanda.lg.jp/
406252, 3, みやこ町, ｶﾜｻｷﾏﾁ, http://www.town.miyako.lg.jp/
406422, 3, 吉富町, ｵｵﾄｳﾏﾁ, http://www.town.yoshitomi.lg.jp/
406465, 3, 上毛町, ｱｶﾑﾗ, https://www.town.koge.lg.jp/
406473, 3, 築上町, ﾌｸﾁﾏﾁ, https://www.town.chikujo.fukuoka.jp/
410004, 1, 佐賀県, ｶﾝﾀﾞﾏﾁ, https://www.pref.saga.lg.jp/
412015, 2, 佐賀市, ﾐﾔｺﾏﾁ, https://www.city.saga.lg.jp/
412023, 2, 唐津市, ﾖｼﾄﾐﾏﾁ, https://www.city.karatsu.lg.jp/
412031, 2, 鳥栖市, ｺｳｹﾞﾏﾁ, https://www.city.tosu.lg.jp/
412040, 2, 多久市, ﾁｸｼﾞｮｳﾏﾁ, https://www.city.taku.lg.jp/
412058, 2, 伊万里市, , https://www.city.imari.saga.jp/
412066, 2, 武雄市, ｻｶﾞｹﾝ, http://www.city.takeo.lg.jp/
412074, 2, 鹿島市, ｶﾗﾂｼ, https://www.city.saga-kashima.lg.jp/
412082, 2, 小城市, ﾄｽｼ, https://www.city.ogi.lg.jp/
412091, 2, 嬉野市, ﾀｸｼ, https://www.city.ureshino.lg.jp/
412104, 2, 神埼市, ｲﾏﾘｼ, https://www.city.kanzaki.saga.jp/
413275, 3, 吉野ヶ里町, ﾀｹｵｼ, https://www.town.yoshinogari.lg.jp/
413411, 3, 基山町, ｶｼﾏｼ, https://www.town.kiyama.lg.jp/
413453, 3, 上峰町, ｵｷﾞｼ, https://www.town.kamimine.lg.jp/
413461, 3, みやき町, ｳﾚｼﾉｼ, https://www.town.miyaki.lg.jp/
413879, 3, 玄海町, ｶﾝｻﾞｷｼ, https://www.town.genkai.lg.jp/
414018, 3, 有田町, ﾖｼﾉｶﾞﾘﾁｮｳ, https://www.town.arita.lg.jp/
414239, 3, 大町町, ｷﾔﾏﾁｮｳ, http://www.town.omachi.saga.jp/
414247, 3, 江北町, ｶﾐﾐﾈﾁｮｳ, https://www.town.kouhoku.saga.jp/
414255, 3, 白石町, ﾐﾔｷﾁｮｳ, https://www.town.shiroishi.lg.jp/
414417, 3, 太良町, ｹﾞﾝｶｲﾁｮｳ, https://www.town.tara.lg.jp/
420000, 1, 長崎県, ｱﾘﾀﾁｮｳ, https://www.pref.nagasaki.jp/
422011, 2, 長崎市, ｵｵﾏﾁﾁｮｳ, https://www.city.nagasaki.lg.jp/
422029, 2, 佐世保市, ｺｳﾎｸﾏﾁ, https://www.city.sasebo.lg.jp/
422037, 2, 島原市, ｼﾛｲｼﾁｮｳ, https://www.city.shimabara.lg.jp/
422045, 2, 諫早市, ﾀﾗﾁｮｳ, https://www.city.isahaya.nagasaki.jp/
422053, 2, 大村市, , https://www.city.omura.nagasaki.jp/
422070, 2, 平戸市, ﾅｶﾞｻｷｹﾝ, https://www.city.hirado.nagasaki.jp/
422088, 2, 松浦市, ｻｾﾎﾞｼ, https://www.city-matsuura.jp/
422096, 2, 対馬市, ｼﾏﾊﾞﾗｼ, https://www.city.tsushima.nagasaki.jp/
422100, 2, 壱岐市, ｲｻﾊﾔｼ, https://www.city.iki.nagasaki.jp/
422118, 2, 五島市, ｵｵﾑﾗｼ, https://www.city.goto.nagasaki.jp/
422126, 2, 西海市, ﾋﾗﾄﾞｼ, https://www.city.saikai.nagasaki.jp/
422134, 2, 雲仙市, ﾏﾂｳﾗｼ, http://www.city.unzen.nagasaki.jp/
422142, 2, 南島原市, ﾂｼﾏｼ, https://www.city.minamishimabara.lg.jp/
423076, 3, 長与町, ｲｷｼ, https://webtown.nagayo.jp/
423084, 3, 時津町, ｺﾞﾄｳｼ, https://www.town.togitsu.nagasaki.jp/
423211, 3, 東彼杵町, ｻｲｶｲｼ, https://www.town.higashisonogi.lg.jp/
423220, 3, 川棚町, ｳﾝｾﾞﾝｼ, http://www.kawatana.jp/
423238, 3, 波佐見町, ﾐﾅﾐｼﾏﾊﾞﾗｼ, https://www.town.hasami.lg.jp/
423831, 3, 小値賀町, ﾅｶﾞﾖﾁｮｳ, http://ojika.net/
423912, 3, 佐々町, ﾄｷﾞﾂﾁｮｳ, https://www.sazacho-nagasaki.jp/
424111, 3, 新上五島町, ﾋｶﾞｼｿﾉｷﾞﾁｮｳ, https://official.shinkamigoto.net/
430005, 1, 熊本県, ｶﾜﾀﾅﾁｮｳ, https://www.pref.kumamoto.jp/
431001, 2, 熊本市, ﾊｻﾐﾁｮｳ, https://www.city.kumamoto.jp/
432024, 2, 八代市, ｵﾁﾞｶﾁｮｳ, http://www.city.yatsushiro.lg.jp/
432032, 2, 人吉市, ｻｻﾞﾁｮｳ, https://www.city.hitoyoshi.lg.jp/
432041, 2, 荒尾市, ｼﾝｶﾐｺﾞﾄｳﾁｮｳ, https://www.city.arao.lg.jp/
432059, 2, 水俣市, , https://www.city.minamata.lg.jp/
432067, 2, 玉名市, ｸﾏﾓﾄｹﾝ, https://www.city.tamana.lg.jp/
432083, 2, 山鹿市, ﾔﾂｼﾛｼ, https://www.city.yamaga.kumamoto.jp/
432105, 2, 菊池市, ﾋﾄﾖｼｼ, https://www.city.kikuchi.lg.jp/
432113, 2, 宇土市, ｱﾗｵｼ, https://www.city.uto.lg.jp/
432121, 2, 上天草市, ﾐﾅﾏﾀｼ, https://www.city.kamiamakusa.kumamoto.jp/
432130, 2, 宇城市, ﾀﾏﾅｼ, https://www.city.uki.kumamoto.jp/
432148, 2, 阿蘇市, ﾔﾏｶﾞｼ, http://www.city.aso.kumamoto.jp/
432156, 2, 天草市, ｷｸﾁｼ, https://www.city.amakusa.kumamoto.jp/
432164, 2, 合志市, ｳﾄｼ, https://www.city.koshi.lg.jp/
045055, 3, 美里町, ｶﾐｱﾏｸｻｼ, https://www.town.kumamoto-misato.lg.jp/
433641, 3, 玉東町, ｳｷｼ, http://www.town.gyokuto.kumamoto.jp/
433675, 3, 南関町, ｱｿｼ, https://www.town.nankan.lg.jp/
433683, 3, 長洲町, ｱﾏｸｻｼ, https://www.town.nagasu.lg.jp/
433691, 3, 和水町, ｺｳｼｼ, https://www.town.nagomi.lg.jp/
434035, 3, 大津町, ﾐｻﾄﾏﾁ, https://www.town.ozu.kumamoto.jp/
434043, 3, 菊陽町, ｷﾞｮｸﾄｳﾏﾁ, https://www.town.kikuyo.lg.jp/
434230, 3, 南小国町, ﾅﾝｶﾝﾏﾁ, https://www.town.minamioguni.lg.jp/
064017, 3, 小国町, ﾅｶﾞｽﾏﾁ, https://www.town.kumamoto-oguni.lg.jp/
434256, 4, 産山村, ﾅｺﾞﾐﾏﾁ, http://www.ubuyama-v.jp/
204030, 3, 高森町, ｵｵﾂﾞﾏﾁ, http://www.town.takamori.kumamoto.jp/
434329, 4, 西原村, ｷｸﾖｳﾏﾁ, https://www.vill.nishihara.kumamoto.jp/
434337, 4, 南阿蘇村, ﾐﾅﾐｵｸﾞﾆﾏﾁ, https://www.vill.minamiaso.lg.jp/
434418, 3, 御船町, ｵｸﾞﾆﾏﾁ, https://www.town.mifune.kumamoto.jp/
434426, 3, 嘉島町, ｳﾌﾞﾔﾏﾑﾗ, https://www.town.kumamoto-kashima.lg.jp/
434434, 3, 益城町, ﾀｶﾓﾘﾏﾁ, https://www.town.mashiki.lg.jp/
434442, 3, 甲佐町, ﾆｼﾊﾗﾑﾗ, https://www.town.kosa.lg.jp/
434477, 3, 山都町, ﾐﾅﾐｱｿﾑﾗ, https://www.town.kumamoto-yamato.lg.jp/
434680, 3, 氷川町, ﾐﾌﾈﾏﾁ, https://www.town.hikawa.kumamoto.jp/
434825, 3, 芦北町, ｶｼﾏﾏﾁ, http://www.ashikita-t.kumamoto-sgn.jp/
434841, 3, 津奈木町, ﾏｼｷﾏﾁ, http://www.town.tsunagi.lg.jp/
435015, 3, 錦町, ｺｳｻﾏﾁ, http://www.nishiki-machi.com/
435058, 3, 多良木町, ﾔﾏﾄﾁｮｳ, https://www.town.taragi.lg.jp/
435066, 3, 湯前町, ﾋｶﾜﾁｮｳ, https://www.town.yunomae.lg.jp/
435074, 4, 水上村, ｱｼｷﾀﾏﾁ, https://www.vill.mizukami.lg.jp/
435104, 4, 相良村, ﾂﾅｷﾞﾏﾁ, https://www.vill.sagara.lg.jp/
435112, 4, 五木村, ﾆｼｷﾏﾁ, https://www.vill.itsuki.lg.jp/
435121, 4, 山江村, ﾀﾗｷﾞﾏﾁ, https://www.vill.yamae.lg.jp/
435139, 4, 球磨村, ﾕﾉﾏｴﾏﾁ, http://www.kumamura.com/
435147, 3, あさぎり町, ﾐｽﾞｶﾐﾑﾗ, https://www.town.asagiri.lg.jp/
435317, 3, 苓北町, ｻｶﾞﾗﾑﾗ, https://reihoku-kumamoto.jp/
440001, 1, 大分県, ｲﾂｷﾑﾗ, https://www.pref.oita.jp/
442011, 2, 大分市, ﾔﾏｴﾑﾗ, https://www.city.oita.oita.jp/
442020, 2, 別府市, ｸﾏﾑﾗ, https://www.city.beppu.oita.jp/
442038, 2, 中津市, ｱｻｷﾞﾘﾁｮｳ, https://www.city-nakatsu.jp/
442046, 2, 日田市, ﾚｲﾎｸﾏﾁ, https://www.city.hita.oita.jp/
442054, 2, 佐伯市, , https://www.city.saiki.oita.jp/
442062, 2, 臼杵市, ｵｵｲﾀｹﾝ, https://www.city.usuki.oita.jp/
442071, 2, 津久見市, ﾍﾞｯﾌﾟｼ, https://www.city.tsukumi.oita.jp/
442089, 2, 竹田市, ﾅｶﾂｼ, https://www.city.taketa.oita.jp/
442097, 2, 豊後高田市, ﾋﾀｼ, https://www.city.bungotakada.oita.jp/
442101, 2, 杵築市, ｻｲｷｼ, http://www.city.kitsuki.lg.jp/
442119, 2, 宇佐市, ｳｽｷｼ, https://www.city.usa.oita.jp/
442127, 2, 豊後大野市, ﾂｸﾐｼ, https://www.bungo-ohno.jp/
442135, 2, 由布市, ﾀｹﾀｼ, http://www.city.yufu.oita.jp/
442143, 2, 国東市, ﾌﾞﾝｺﾞﾀｶﾀﾞｼ, https://www.city.kunisaki.oita.jp/
443221, 4, 姫島村, ｷﾂｷｼ, https://www.himeshima.jp/
443417, 3, 日出町, ｳｻｼ, https://www.town.hiji.lg.jp/
444618, 3, 九重町, ﾌﾞﾝｺﾞｵｵﾉｼ, https://www.town.kokonoe.oita.jp/
444626, 3, 玖珠町, ﾕﾌｼ, https://www.town.kusu.oita.jp/
450006, 1, 宮崎県, ｸﾆｻｷｼ, https://www.pref.miyazaki.lg.jp/
452017, 2, 宮崎市, ﾋﾒｼﾏﾑﾗ, https://www.city.miyazaki.miyazaki.jp/
452025, 2, 都城市, ﾋｼﾞﾏﾁ, https://www.city.miyakonojo.miyazaki.jp/
452033, 2, 延岡市, ｺｺﾉｴﾏﾁ, http://www.city.nobeoka.miyazaki.jp/
452041, 2, 日南市, ｸｽﾏﾁ, https://www.city.nichinan.lg.jp/
452050, 2, 小林市, , http://www.city.kobayashi.lg.jp/
452068, 2, 日向市, ﾐﾔｻﾞｷｹﾝ, https://www.hyugacity.jp/
452076, 2, 串間市, ﾐﾔｺﾉｼﾞｮｳｼ, https://www.city.kushima.lg.jp/
452084, 2, 西都市, ﾉﾍﾞｵｶｼ, https://www.city.saito.lg.jp/
452092, 2, えびの市, ﾆﾁﾅﾝｼ, https://www.city.ebino.lg.jp/
453412, 3, 三股町, ｺﾊﾞﾔｼｼ, https://www.town.mimata.lg.jp/
453617, 3, 高原町, ﾋｭｳｶﾞｼ, https://www.town.takaharu.lg.jp/
453820, 3, 国富町, ｸｼﾏｼ, http://www.town.kunitomi.miyazaki.jp/
453838, 3, 綾町, ｻｲﾄｼ, https://www.town.aya.miyazaki.jp/
454010, 3, 高鍋町, ｴﾋﾞﾉｼ, http://www.town.takanabe.lg.jp/
454028, 3, 新富町, ﾐﾏﾀﾁｮｳ, http://www.town.shintomi.lg.jp/
454036, 4, 西米良村, ﾀｶﾊﾙﾁｮｳ, http://www.vill.nishimera.lg.jp/
454044, 3, 木城町, ｸﾆﾄﾐﾁｮｳ, http://www.town.kijo.lg.jp/
454052, 3, 川南町, ｱﾔﾁｮｳ, https://www.town.kawaminami.miyazaki.jp/
454061, 3, 都農町, ﾀｶﾅﾍﾞﾁｮｳ, https://www.town.tsuno.lg.jp/
454214, 3, 門川町, ｼﾝﾄﾐﾁｮｳ, http://www.town.kadogawa.lg.jp/
454290, 4, 諸塚村, ﾆｼﾒﾗｿﾝ, https://www.vill.morotsuka.miyazaki.jp/
454303, 4, 椎葉村, ｷｼﾞｮｳﾁｮｳ, http://www.vill.shiiba.miyazaki.jp/
054348, 3, 美郷町, ｶﾜﾐﾅﾐﾁｮｳ, http://www.town.miyazaki-misato.lg.jp/
454419, 3, 高千穂町, ﾂﾉﾁｮｳ, https://www.town-takachiho.jp/
454427, 3, 日之影町, ｶﾄﾞｶﾞﾜﾁｮｳ, http://www.town.hinokage.lg.jp/
454435, 3, 五ヶ瀬町, ﾓﾛﾂｶｿﾝ, http://www.town.gokase.miyazaki.jp/
460001, 1, 鹿児島県, ｼｲﾊﾞｿﾝ, https://www.pref.kagoshima.jp/
462012, 2, 鹿児島市, ﾐｻﾄﾁｮｳ, https://www.city.kagoshima.lg.jp/
462039, 2, 鹿屋市, ﾀｶﾁﾎﾁｮｳ, https://www.city.kanoya.lg.jp/
462047, 2, 枕崎市, ﾋﾉｶｹﾞﾁｮｳ, https://www.city.makurazaki.lg.jp/
462063, 2, 阿久根市, ｺﾞｶｾﾁｮｳ, https://www.city.akune.lg.jp/
462080, 2, 出水市, , https://www.city.kagoshima-izumi.lg.jp/
462101, 2, 指宿市, ｶｺﾞｼﾏｹﾝ, https://www.city.ibusuki.lg.jp/
462136, 2, 西之表市, ｶﾉﾔｼ, http://www.city.nishinoomote.lg.jp/
462144, 2, 垂水市, ﾏｸﾗｻﾞｷｼ, http://www.city.tarumizu.lg.jp/
462152, 2, 薩摩川内市, ｱｸﾈｼ, https://www.city.satsumasendai.lg.jp/
462161, 2, 日置市, ｲｽﾞﾐｼ, https://www.city.hioki.kagoshima.jp/
462179, 2, 曽於市, ｲﾌﾞｽｷｼ, https://www.city.soo.kagoshima.jp/
462187, 2, 霧島市, ﾆｼﾉｵﾓﾃｼ, https://www.city-kirishima.jp/
462195, 2, いちき串木野市, ﾀﾙﾐｽﾞｼ, https://www.city.ichikikushikino.lg.jp/
462209, 2, 南さつま市, ｻﾂﾏｾﾝﾀﾞｲｼ, http://www.city.minamisatsuma.lg.jp/
462217, 2, 志布志市, ﾋｵｷｼ, http://www.city.shibushi.lg.jp/
462225, 2, 奄美市, ｿｵｼ, http://www.city.amami.lg.jp/
462233, 2, 南九州市, ｷﾘｼﾏｼ, https://www.city.minamikyushu.lg.jp/
462241, 2, 伊佐市, ｲﾁｷｸｼｷﾉｼ, https://www.city.isa.kagoshima.jp/
462250, 2, 姶良市, ﾐﾅﾐｻﾂﾏｼ, https://www.city.aira.lg.jp/
463035, 4, 三島村, ｼﾌﾞｼｼ, http://mishimamura.com/
463043, 4, 十島村, ｱﾏﾐｼ, http://www.tokara.jp/
463922, 3, さつま町, ﾐﾅﾐｷｭｳｼｭｳｼ, http://www.satsuma-net.jp/
464040, 3, 長島町, ｲｻｼ, https://www.town.nagashima.lg.jp/
464520, 3, 湧水町, ｱｲﾗｼ, http://www.town.yusui.kagoshima.jp/
464686, 3, 大崎町, ﾐｼﾏﾑﾗ, http://www.town.kagoshima-osaki.lg.jp/
